,ID,Suc_flag,ARPU,PromCnt12,PromCnt36,PromCntMsg12,PromCntMsg36,Class,Age,Gender,HomeOwner,AvgARPU,AvgHomeValue,AvgIncome,Age_empflag,AvgHomeValue_empflag,AvgIncome_empflag,Age_group1,Age_group2
7909,160211,1,50.0,2.15,4.25,0.8,1.4,2,49.0,F,H,60.11884493,196200.0,55447.0,False,False,False,"[21, 51]","(37.25, 53.5]"
7910,160258,1,75.0,3.9,8.0,1.4,3.0,2,79.0,M,H,51.09488,265600.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
7911,160275,1,25.0,2.4,3.75,0.8,1.2,2,29.0,F,H,59.05468196,158500.0,41987.0,False,False,False,"[21, 51]","(20.935, 37.25]"
7912,160284,0,,3.0,7.75,1.0,1.0,2,59.1589722451,F,H,55.20149477,209900.0,41987.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
7913,160292,1,80.0,2.15,4.25,1.0,0.8,3,84.0,M,H,51.99815288,86100.0,30260.0,False,False,False,"(69, 86]","(69.75, 86]"
7914,160302,1,50.0,3.9,6.75,1.4,2.6,3,53.0,M,H,50.31995606,142400.0,47239.0,False,False,False,"(51, 59.159]","(37.25, 53.5]"
7915,160306,1,50.0,3.4,7.5,1.2,2.6,4,71.0,F,H,51.87610734,128300.0,47239.0,False,False,False,"(69, 86]","(69.75, 86]"
7916,160333,1,75.0,3.4,8.5,1.4,3.4,4,78.0,M,H,53.53737754,307400.0,47239.0,False,False,False,"(69, 86]","(69.75, 86]"
7917,160334,1,75.0,2.65,5.5,1.0,1.8,2,77.0,F,U,51.40818495,172400.0,47239.0,False,False,False,"(69, 86]","(69.75, 86]"
7918,160335,0,,3.0,7.5,1.0,2.4,2,69.0,U,U,50.42167894,103300.0,53513.4573612,False,False,True,"(59.159, 69]","(53.5, 69.75]"
7919,160394,1,40.0,3.9,8.75,1.4,3.4,1,86.0,F,H,49.546178,88200.0,53019.0,False,False,False,"(69, 86]","(69.75, 86]"
7920,160401,1,65.0,3.4,4.75,1.2,1.0,4,66.0,F,U,52.66768352,195200.0,47649.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
7921,160424,1,100.0,2.9,6.0,1.0,0.8,4,65.0,M,H,54.48022408,158200.0,47649.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
7922,160425,1,60.0,2.4,4.5,1.0,2.2,3,71.0,U,H,49.66101352,113500.0,47649.0,False,False,False,"(69, 86]","(69.75, 86]"
7923,160431,0,,3.25,8.75,1.2,3.4,3,72.0,M,U,65.48268468,248700.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
7924,160464,0,,3.0,7.25,1.2,2.8,3,67.0,F,H,50.63505948,102800.0,40774.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
7925,160483,1,45.0,3.9,6.75,1.4,2.4,2,27.0,F,H,50.06453674,128600.0,44499.0,False,False,False,"[21, 51]","(20.935, 37.25]"
7926,160488,1,50.0,3.65,7.75,1.4,3.2,2,59.1589722451,M,U,48.64755396,64700.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7927,160500,1,25.0,2.65,6.5,1.0,2.6,2,83.0,M,H,50.63160771,146700.0,44499.0,False,False,False,"(69, 86]","(69.75, 86]"
7928,160570,1,75.0,3.9,5.5,1.2,1.8,4,73.0,M,H,51.11448975,141200.0,77919.0,False,False,False,"(69, 86]","(69.75, 86]"
7929,160576,1,75.0,3.65,7.5,1.4,2.6,3,56.0,M,H,56.06418833,547000.0,74453.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
7930,160579,1,45.0,3.65,8.5,1.2,3.0,2,59.1589722451,F,H,53.63159044,353100.0,74453.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
7931,160598,0,,3.0,7.25,1.2,3.0,1,63.0,F,U,49.54101653,181700.0,53513.4573612,False,False,True,"(59.159, 69]","(53.5, 69.75]"
7932,160610,1,75.0,2.9,3.75,1.0,1.2,4,59.1589722451,F,U,49.70528943,84800.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7933,160633,1,125.0,3.4,6.0,1.4,2.2,4,55.0,F,H,50.8505754,94500.0,43594.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
7934,160667,0,,3.25,8.0,1.2,3.2,4,45.0,F,H,50.51394185,78400.0,35625.0,False,False,False,"[21, 51]","(37.25, 53.5]"
7935,160694,0,,3.25,6.0,1.2,2.2,1,59.1589722451,F,U,48.97606819,140300.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7936,160700,0,,3.25,7.25,1.2,2.6,4,45.0,M,H,51.56789231,141800.0,38695.0,False,False,False,"[21, 51]","(37.25, 53.5]"
7937,160701,0,,2.5,7.25,1.0,1.0,2,59.1589722451,F,H,61.72885931,118100.0,35820.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
7938,160710,0,,3.5,8.75,1.2,3.2,3,73.0,M,U,50.81443339,102100.0,35820.0,False,False,False,"(69, 86]","(69.75, 86]"
7939,160716,1,35.0,3.9,8.25,1.4,3.4,1,59.1589722451,F,U,47.67011554,31700.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7940,160736,1,60.0,2.65,7.25,1.0,3.0,3,63.0,F,H,51.13843121,150000.0,40589.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
7941,160761,0,,3.75,9.25,1.2,3.4,1,59.1589722451,M,H,49.4445896,68300.0,42699.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
7942,160773,1,50.0,2.65,5.25,1.0,2.0,2,57.0,M,H,50.86619333,167900.0,61343.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
7943,160782,0,,3.25,8.25,1.2,1.2,3,54.0,M,H,55.6254207,167900.0,61343.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
7944,160827,0,,3.0,5.0,1.2,2.0,2,59.1589722451,F,U,49.06922286,142900.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7945,160839,0,,3.0,7.0,1.2,2.8,2,59.1589722451,M,H,49.85191759,103500.0,38695.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
7946,160851,1,80.0,3.9,8.75,1.4,3.2,4,57.0,M,H,51.81250406,148500.0,38695.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
7947,160857,0,,3.5,9.0,1.2,3.4,2,59.1589722451,F,H,60.22209504,154300.0,51596.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
7948,160859,0,,2.75,7.25,1.0,2.4,2,48.0,U,U,50.98999333,154300.0,53513.4573612,False,False,True,"[21, 51]","(37.25, 53.5]"
7949,160863,1,50.0,2.65,7.0,1.0,0.8,2,59.1589722451,U,U,53.80639268,106900.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7950,160869,1,20.0,3.4,7.5,1.4,3.4,1,82.0,M,U,48.20900565,103500.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
7951,160872,0,,2.75,4.0,0.8,1.2,4,55.0,F,H,51.88958532,204400.0,72278.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
7952,160873,0,,2.5,3.5,0.8,1.2,2,39.0,F,H,59.28694297,204400.0,72278.0,False,False,False,"[21, 51]","(37.25, 53.5]"
7953,160894,0,,3.25,8.5,1.2,3.4,4,36.0,M,H,54.26876693,258700.0,161971.0,False,False,False,"[21, 51]","(20.935, 37.25]"
7954,160899,0,,3.25,8.5,1.2,3.2,2,57.0,F,H,52.11976237,222400.0,72278.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
7955,160911,0,,2.75,4.0,1.0,1.4,2,40.0,M,H,60.96185984,151300.0,51596.0,False,False,False,"[21, 51]","(37.25, 53.5]"
7956,160930,0,,2.5,4.25,0.8,1.4,3,59.1589722451,M,H,50.52943154,143600.0,38646.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
7957,160938,0,,2.0,3.75,0.6,1.2,4,44.0,M,H,50.81116901,85700.0,53325.0,False,False,False,"[21, 51]","(37.25, 53.5]"
7958,160945,0,,3.25,8.75,1.2,1.2,4,59.1589722451,M,U,54.95917348,83200.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7959,160970,1,25.0,3.15,7.5,1.2,3.0,1,76.0,M,H,49.58843891,93100.0,46650.0,False,False,False,"(69, 86]","(69.75, 86]"
7960,160972,1,265.0,3.65,8.75,1.4,3.4,3,78.0,M,H,63.2062024,105300.0,53325.0,False,False,False,"(69, 86]","(69.75, 86]"
7961,160975,1,75.0,3.4,6.5,1.0,2.0,4,59.1589722451,M,U,50.9508157,120900.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7962,160986,0,,3.25,8.75,1.2,1.2,3,48.0,F,H,55.40534866,111100.0,46650.0,False,False,False,"[21, 51]","(37.25, 53.5]"
7963,160997,1,50.0,3.65,7.25,1.4,2.6,1,59.1589722451,M,U,49.33897564,115800.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7964,161014,0,,3.25,8.75,1.2,3.4,3,83.0,F,H,50.97325511,99800.0,55054.0,False,False,False,"(69, 86]","(69.75, 86]"
7965,161023,1,100.0,2.65,6.25,1.0,0.8,4,69.0,M,H,53.71535914,88300.0,53513.4573612,False,False,True,"(59.159, 69]","(53.5, 69.75]"
7966,161108,1,25.0,4.15,9.0,1.2,3.0,1,59.1589722451,M,H,49.43323979,99600.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7967,161112,0,,1.75,4.5,0.8,2.4,1,59.1589722451,F,U,47.52548427,69800.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7968,161115,1,50.0,3.4,8.25,1.2,3.0,2,59.1589722451,U,H,50.23305335,72800.0,35464.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
7969,161116,0,,1.75,5.25,0.6,1.8,3,59.1589722451,F,U,50.24732745,68000.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7970,161129,1,100.0,3.4,7.0,1.2,2.4,3,75.0,F,H,51.06216659,109100.0,49384.0,False,False,False,"(69, 86]","(69.75, 86]"
7971,161142,0,,2.75,6.25,1.0,2.4,2,57.0,M,H,56.8537777,75700.0,30389.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
7972,161147,0,,3.25,7.75,1.2,3.0,2,59.1589722451,F,U,49.28671279,87500.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7973,161204,1,100.0,2.15,1.75,1.0,0.8,2,59.1589722451,M,U,59.54946642,63300.0,39380.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
7974,161218,0,,3.75,6.25,1.0,1.8,2,71.0,F,U,49.30442016,66900.0,32794.0,False,False,False,"(69, 86]","(69.75, 86]"
7975,161229,1,105.0,3.15,6.5,1.0,0.8,2,55.0,F,H,52.64526144,65000.0,36027.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
7976,161230,1,100.0,3.65,8.25,1.4,3.2,4,45.0,F,U,50.76446151,74600.0,36027.0,False,False,False,"[21, 51]","(37.25, 53.5]"
7977,161237,0,,3.0,5.5,1.2,2.0,2,59.1589722451,F,U,49.51264904,130800.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7978,161293,1,60.0,3.65,7.75,1.4,3.0,3,59.1589722451,U,H,49.92345903,60900.0,31987.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
7979,161309,1,90.0,3.15,5.75,1.0,1.6,3,42.0,M,U,51.70162036,160100.0,40162.0,False,False,False,"[21, 51]","(37.25, 53.5]"
7980,161312,0,,2.5,4.25,0.8,1.4,2,43.0,M,H,57.6753692,51600.0,37180.0,False,False,False,"[21, 51]","(37.25, 53.5]"
7981,161326,1,25.0,3.65,8.0,1.4,3.0,1,59.1589722451,F,U,48.75950988,55300.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7982,161335,1,69.6,3.4,8.25,1.4,3.2,1,71.0,F,H,49.98158745,90500.0,47896.0,False,False,False,"(69, 86]","(69.75, 86]"
7983,161399,0,,2.5,3.75,0.8,1.2,4,59.1589722451,M,U,49.53205834,68100.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
7984,161466,0,,3.25,3.25,1.2,1.2,4,56.0,F,H,50.06162183,119300.0,72526.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
7985,161479,1,55.0,2.4,5.25,1.0,2.2,2,76.0,F,U,48.99768924,75800.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
7986,161480,1,50.0,3.9,8.0,1.4,3.0,2,59.0,M,H,51.27936675,188300.0,72526.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
7987,161492,1,80.0,3.15,4.5,1.2,1.6,2,73.0,F,H,61.31949776,143700.0,71463.0,False,False,False,"(69, 86]","(69.75, 86]"
7988,161501,0,,3.0,7.25,1.2,2.6,3,53.0,M,H,52.19571184,174200.0,71463.0,False,False,False,"(51, 59.159]","(37.25, 53.5]"
7989,161507,0,,2.5,6.5,0.8,2.2,3,31.0,F,H,51.88969543,143100.0,69222.0,False,False,False,"[21, 51]","(20.935, 37.25]"
7990,161511,0,,3.5,8.25,1.2,2.8,1,36.0,M,H,51.01173244,143700.0,71463.0,False,False,False,"[21, 51]","(20.935, 37.25]"
7991,161514,1,25.0,3.65,7.75,1.2,1.0,1,86.0,F,U,54.08416109,140800.0,71463.0,False,False,False,"(69, 86]","(69.75, 86]"
7992,161559,0,,2.5,4.0,0.8,1.4,2,39.0,F,H,59.7927527,61800.0,30397.0,False,False,False,"[21, 51]","(37.25, 53.5]"
7993,161563,0,,2.75,7.0,0.8,2.2,4,62.0,M,H,51.36982484,74200.0,30397.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
7994,161590,1,50.0,3.65,6.5,1.4,2.6,2,59.1589722451,F,H,48.83579164,67700.0,27318.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
7995,161627,1,105.0,2.65,6.75,1.0,2.4,1,53.0,M,H,50.12848268,88300.0,36646.0,False,False,False,"(51, 59.159]","(37.25, 53.5]"
7996,161634,1,75.0,2.65,6.5,1.0,2.2,2,34.0,F,H,50.39015452,66900.0,28397.0,False,False,False,"[21, 51]","(20.935, 37.25]"
7997,161646,1,115.0,2.9,4.25,1.0,1.4,2,59.1589722451,M,U,60.69134036,189700.0,48244.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
7998,161664,0,,3.25,8.25,1.0,3.2,1,61.0,M,U,49.21782945,137500.0,53513.4573612,False,False,True,"(59.159, 69]","(53.5, 69.75]"
7999,161691,1,125.0,3.65,8.75,1.4,3.4,2,63.0,F,H,59.19642931,152800.0,51352.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
8000,161693,0,,3.0,7.5,1.2,1.2,2,61.0,F,H,54.32559787,152800.0,51352.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
8001,161726,1,35.0,3.4,8.0,1.4,3.4,1,51.0,F,H,51.14919308,245300.0,66203.0,False,False,False,"[21, 51]","(37.25, 53.5]"
8002,161735,0,,2.5,3.75,0.8,1.2,2,46.0,F,U,58.56044987,201700.0,53513.4573612,False,False,True,"[21, 51]","(37.25, 53.5]"
8003,161741,0,,3.25,6.75,1.2,2.4,2,86.0,M,H,51.40977979,165800.0,91236.0,False,False,False,"(69, 86]","(69.75, 86]"
8004,161743,0,,3.25,8.0,1.2,3.2,1,47.0,M,H,53.07055694,390100.0,91236.0,False,False,False,"[21, 51]","(37.25, 53.5]"
8005,161752,0,,3.5,8.25,1.4,1.4,3,71.0,F,U,54.35131204,168900.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
8006,161760,1,175.0,2.4,2.5,0.8,0.8,3,59.1589722451,F,U,67.59678045,405800.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8007,161763,1,50.0,3.65,8.5,1.4,3.2,3,50.0,M,U,53.5168952,405800.0,53513.4573612,False,False,True,"[21, 51]","(37.25, 53.5]"
8008,161781,0,,2.75,5.75,0.8,0.8,4,75.0,M,H,56.9148982,398800.0,87880.0,False,False,False,"(69, 86]","(69.75, 86]"
8009,161790,1,35.0,3.65,8.0,1.2,2.6,2,78.0,U,H,51.13188579,125900.0,46563.0,False,False,False,"(69, 86]","(69.75, 86]"
8010,161804,1,25.0,3.65,8.5,1.4,3.4,2,58.0,M,H,50.14682931,113700.0,39724.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
8011,161829,1,50.0,2.9,6.75,0.8,0.6,1,63.0,F,H,54.1713873,174800.0,45594.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
8012,161836,1,75.0,3.15,6.5,1.2,2.4,4,76.0,F,H,52.74755903,234600.0,60494.0,False,False,False,"(69, 86]","(69.75, 86]"
8013,161838,1,70.0,3.9,8.0,1.4,3.0,4,54.0,F,U,51.32096757,195300.0,53513.4573612,False,False,True,"(51, 59.159]","(53.5, 69.75]"
8014,161846,0,,3.25,8.0,1.2,3.2,1,55.0,U,U,58.44725334,329500.0,53513.4573612,False,False,True,"(51, 59.159]","(53.5, 69.75]"
8015,161849,0,,3.25,8.5,1.2,3.4,2,82.0,M,H,60.11500339,226400.0,60494.0,False,False,False,"(69, 86]","(69.75, 86]"
8016,161856,1,75.0,2.9,5.25,1.0,0.8,3,78.0,M,H,54.03128812,226400.0,60494.0,False,False,False,"(69, 86]","(69.75, 86]"
8017,161916,1,175.0,3.9,7.25,1.4,2.6,2,59.1589722451,F,U,60.1626564,162200.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8018,161917,0,,3.25,7.0,1.2,2.6,4,59.1589722451,M,U,51.02792146,167900.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8019,161923,0,,2.5,7.75,1.0,1.0,4,59.0,F,H,56.4006708,169100.0,43426.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
8020,161980,1,20.0,3.65,7.0,1.4,2.8,1,59.1589722451,M,U,50.76693246,319700.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8021,162026,1,80.0,3.15,6.75,1.0,0.8,3,62.0,M,H,59.92786719,596500.0,110085.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
8022,162105,0,,3.25,7.25,1.2,2.8,1,72.0,F,H,59.60597806,314200.0,71258.0,False,False,False,"(69, 86]","(69.75, 86]"
8023,162117,0,,3.0,7.5,1.0,2.6,3,73.0,F,H,53.01240271,252400.0,71258.0,False,False,False,"(69, 86]","(69.75, 86]"
8024,162159,0,,1.5,5.75,0.6,2.4,3,66.0,M,H,52.95918033,266400.0,71258.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
8025,162169,1,100.0,2.65,3.5,0.8,1.0,4,59.1589722451,M,H,53.85938028,345100.0,94723.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
8026,162177,0,,3.25,8.75,1.2,3.4,3,77.0,F,H,54.0572661,345100.0,94723.0,False,False,False,"(69, 86]","(69.75, 86]"
8027,162179,0,,2.0,2.0,0.6,0.6,4,59.1589722451,U,U,51.51625275,299100.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8028,162208,1,50.0,3.65,8.25,1.4,3.0,3,77.0,M,H,57.64971359,579100.0,163017.0,False,False,False,"(69, 86]","(69.75, 86]"
8029,162209,1,50.0,2.65,7.25,1.0,2.6,2,77.0,F,H,57.03757142,526600.0,163017.0,False,False,False,"(69, 86]","(69.75, 86]"
8030,162213,1,35.0,3.9,8.5,1.4,3.4,3,75.0,M,H,53.76763555,500000.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
8031,162228,1,125.0,3.65,7.0,1.4,2.6,4,59.1589722451,F,U,52.27684501,288300.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8032,162234,1,130.0,3.65,7.25,1.4,2.6,2,80.0,M,H,65.42097481,554000.0,145836.0,False,False,False,"(69, 86]","(69.75, 86]"
8033,162253,1,25.0,3.65,8.5,1.4,3.4,1,59.1589722451,F,U,50.35815216,232200.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8034,162254,1,175.0,3.65,8.0,1.4,1.2,2,39.0,F,H,68.24372783,556400.0,145836.0,False,False,False,"[21, 51]","(37.25, 53.5]"
8035,162271,1,75.0,2.9,6.25,1.0,2.0,3,59.1589722451,M,U,54.22302126,447400.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8036,162294,0,,3.25,8.75,1.2,3.4,3,39.0,F,H,67.40067212,444500.0,108645.0,False,False,False,"[21, 51]","(37.25, 53.5]"
8037,162300,1,100.0,3.65,8.5,1.4,1.2,3,77.0,M,U,58.71764942,519000.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
8038,162313,1,125.0,3.9,6.75,1.4,2.6,2,35.0,F,H,66.28932503,597500.0,200001.0,False,False,False,"[21, 51]","(20.935, 37.25]"
8039,162341,1,70.0,3.4,8.0,1.4,3.4,3,59.1589722451,F,U,52.49043949,369300.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8040,162343,1,100.0,4.15,9.0,1.4,3.4,3,50.0,M,H,55.42277597,528300.0,82090.0,False,False,False,"[21, 51]","(37.25, 53.5]"
8041,162349,0,,3.25,8.25,1.2,3.0,1,79.0,M,H,54.25464647,450000.0,82090.0,False,False,False,"(69, 86]","(69.75, 86]"
8042,162386,0,,3.25,7.5,1.2,2.8,2,32.0,F,H,53.28906131,351900.0,83937.0,False,False,False,"[21, 51]","(20.935, 37.25]"
8043,162392,1,100.0,3.15,7.5,1.4,3.2,3,74.0,M,H,53.94086815,383900.0,83937.0,False,False,False,"(69, 86]","(69.75, 86]"
8044,162490,0,,3.5,8.0,1.2,2.8,3,52.0,F,U,53.14560224,275000.0,78892.0,False,False,False,"(51, 59.159]","(37.25, 53.5]"
8045,162492,1,50.0,3.65,8.0,1.4,3.4,4,60.0,F,H,52.60939781,262500.0,78892.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
8046,162494,1,150.0,2.65,7.0,1.0,2.4,2,41.0,M,U,62.50867206,237500.0,78892.0,False,False,False,"[21, 51]","(37.25, 53.5]"
8047,162497,0,,3.75,8.75,1.2,3.4,3,52.0,M,H,52.07831075,237500.0,78892.0,False,False,False,"(51, 59.159]","(37.25, 53.5]"
8048,162523,0,,3.0,7.0,1.2,2.6,1,68.0,M,H,52.92705587,363700.0,71862.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
8049,162525,1,115.0,6.9,11.75,1.4,3.2,2,59.1589722451,M,U,60.5656202,409300.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8050,162531,1,125.0,2.9,5.75,1.0,1.8,2,55.0,M,U,54.51384202,443300.0,71862.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
8051,162533,0,,3.25,8.25,1.2,3.2,3,46.0,M,U,53.34875454,322800.0,71862.0,False,False,False,"[21, 51]","(37.25, 53.5]"
8052,162544,0,,3.25,8.75,1.2,3.4,4,45.0,F,H,54.20846355,343600.0,71862.0,False,False,False,"[21, 51]","(37.25, 53.5]"
8053,162556,0,,2.75,7.5,1.2,3.2,1,72.0,F,U,49.1858193,67000.0,46253.0,False,False,False,"(69, 86]","(69.75, 86]"
8054,162567,1,185.0,3.65,7.0,1.4,2.8,2,59.1589722451,F,U,61.10908207,308800.0,115500.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
8055,162593,1,70.0,3.65,8.0,1.4,1.2,2,47.0,M,U,58.46355588,595400.0,53513.4573612,False,False,True,"[21, 51]","(37.25, 53.5]"
8056,162598,1,100.0,5.65,10.75,2.2,4.2,4,77.0,F,H,52.69325355,276600.0,71862.0,False,False,False,"(69, 86]","(69.75, 86]"
8057,162606,1,45.0,3.4,5.75,1.4,2.2,4,54.0,F,H,52.42270916,265300.0,49835.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
8058,162618,1,20.0,3.4,8.25,1.4,3.4,1,75.0,F,H,51.43616101,267000.0,49835.0,False,False,False,"(69, 86]","(69.75, 86]"
8059,162625,0,,3.0,8.25,1.2,3.2,4,59.1589722451,F,U,52.15837949,225000.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8060,162649,0,,3.0,7.5,1.2,2.8,3,59.1589722451,F,H,52.87626004,253000.0,70090.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
8061,162650,1,25.0,3.65,8.5,1.4,3.4,2,59.1589722451,M,U,52.45194144,301000.0,66359.0,True,False,False,"(51, 59.159]","(53.5, 69.75]"
8062,162656,1,100.0,3.65,8.0,1.4,3.0,2,59.1589722451,F,U,56.73004143,68500.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8063,162669,0,,3.5,7.75,1.2,2.8,2,55.0,F,H,52.77931268,324700.0,70090.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
8064,162676,1,125.0,2.65,4.75,1.0,1.6,2,39.0,M,H,65.68245002,457200.0,104932.0,False,False,False,"[21, 51]","(37.25, 53.5]"
8065,162679,0,,1.25,4.5,0.6,2.0,4,59.1589722451,M,U,54.76048027,515700.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8066,162687,1,175.0,3.65,8.5,1.4,1.2,4,57.0,F,U,58.59751489,323800.0,104932.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
8067,162698,0,,2.5,6.5,0.8,2.4,4,47.0,M,H,53.50903017,279300.0,78892.0,False,False,False,"[21, 51]","(37.25, 53.5]"
8068,162703,0,,3.25,8.0,1.0,2.6,2,74.0,F,H,54.54846855,391000.0,95584.0,False,False,False,"(69, 86]","(69.75, 86]"
8069,162740,1,70.0,3.15,7.5,1.4,3.0,4,75.0,F,H,53.51161809,280700.0,66359.0,False,False,False,"(69, 86]","(69.75, 86]"
8070,162759,1,90.0,3.65,8.25,1.4,3.0,4,57.0,F,U,52.62108085,262000.0,53513.4573612,False,False,True,"(51, 59.159]","(53.5, 69.75]"
8071,162767,0,,3.5,7.75,1.2,3.0,4,80.0,M,U,51.83937654,272700.0,53513.4573612,False,False,True,"(69, 86]","(69.75, 86]"
8072,162796,0,,2.75,4.0,1.0,1.4,2,59.0,M,U,62.09881159,324200.0,73564.0,False,False,False,"(51, 59.159]","(53.5, 69.75]"
8073,162799,0,,2.5,4.25,0.8,1.4,2,59.1589722451,U,U,59.58874527,284800.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8074,162803,0,,2.0,4.75,0.6,1.6,2,59.1589722451,M,U,59.70107856,243800.0,53513.4573612,True,False,True,"(51, 59.159]","(53.5, 69.75]"
8075,162804,0,,2.75,6.0,1.2,2.6,3,77.0,F,H,52.87978264,343300.0,73564.0,False,False,False,"(69, 86]","(69.75, 86]"
8076,162814,1,50.0,3.65,8.75,1.4,3.4,1,60.0,M,H,52.72498425,336500.0,73564.0,False,False,False,"(59.159, 69]","(53.5, 69.75]"
8077,162820,1,125.0,3.65,7.5,1.4,2.6,2,40.0,M,H,60.79461107,336500.0,73564.0,False,False,False,"[21, 51]","(37.25, 53.5]"
8078,162849,1,45.0,3.4,8.0,1.4,3.4,1,68.0,F,U,51.06729397,324200.0,53513.4573612,False,False,True,"(59.159, 69]","(53.5, 69.75]"
8079,162867,1,55.0,3.4,5.75,1.4,2.2,4,29.0,M,H,53.77292508,333000.0,97480.0,False,False,False,"[21, 51]","(20.935, 37.25]"
8080,162871,0,,2.75,5.25,1.0,1.8,4,71.0,M,U,54.27885853,354400.0,97480.0,False,False,False,"(69, 86]","(69.75, 86]"
