ID,Suc_flag,ARPU,PromCnt12,PromCnt36,PromCntMsg12,PromCntMsg36,Class,Gender,Age,HomeOwner,AvgARPU,AvgHomeValue,AvgIncome,Age_empflag,AvgHomeValue_empflag,AvgIncome_empflag
903,0,,4,8,1,3,1,F,46.25518758,U,49,33300,43846,TRUE,FALSE,FALSE
1034,1,60,7,12,2,4,4,M,46.25518758,U,49,60000,53513.45736,TRUE,FALSE,TRUE
1042,1,40,3,8,1,3,2,M,46.25518758,H,51,46300,40431,TRUE,FALSE,FALSE
1054,1,40,3,7,1,2,1,U,46.25518758,U,49,29300,40650,TRUE,FALSE,FALSE
1249,1,160,6,11,2,4,2,M,46.25518758,U,49,31300,53513.45736,TRUE,FALSE,TRUE
1334,0,,3,7,1,1,3,M,46.25518758,U,49,33800,45027,TRUE,FALSE,FALSE
1348,0,,5,9,1,3,3,M,46.25518758,H,51,96100,54170,TRUE,FALSE,FALSE
1400,0,,4,9,1,3,1,U,46.25518758,U,49,17200,53513.45736,TRUE,FALSE,TRUE
1480,0,,5,10,2,4,3,F,46.25518758,H,49,31300,42065,TRUE,FALSE,FALSE
1505,0,,6,12,2,4,4,F,46.25518758,U,48,15000,30000,TRUE,FALSE,FALSE
1765,0,,3,7,1,2,1,F,46.25518758,H,50,48800,53050,TRUE,FALSE,FALSE
1779,1,62.5,5,10,2,3,4,M,46.25518758,U,49,17800,37083,TRUE,FALSE,FALSE
1799,1,50,7,12,2,4,2,F,46.25518758,H,49,51700,37326,TRUE,FALSE,FALSE
1832,0,,7,11,2,4,2,M,46.25518758,U,49,20500,37326,TRUE,FALSE,FALSE
2058,0,,4,8,1,2,4,U,46.25518758,U,48,29800,53513.45736,TRUE,FALSE,TRUE
2081,1,35,7,11,2,4,2,M,46.25518758,H,55,68600,56361,TRUE,FALSE,FALSE
2087,0,,7,11,2,4,1,F,46.25518758,U,49,24300,53513.45736,TRUE,FALSE,TRUE
2162,0,,5,9,2,3,3,F,46.25518758,U,48,33900,53513.45736,TRUE,FALSE,TRUE
2242,0,,6,9,2,3,2,F,46.25518758,U,50,61200,50557,TRUE,FALSE,FALSE
2311,1,25,7,12,2,4,1,F,46.25518758,H,49,35400,39275,TRUE,FALSE,FALSE
2315,1,55,5,7,2,2,4,U,46.25518758,H,49,28900,39275,TRUE,FALSE,FALSE
2396,1,25,4,5,1,1,2,M,46.25518758,U,53,40000,39275,TRUE,FALSE,FALSE
2491,0,,6,11,2,2,4,M,46.25518758,U,50,55100,54771,TRUE,FALSE,FALSE
2499,1,25,6,11,2,2,1,F,46.25518758,H,50,69100,54771,TRUE,FALSE,FALSE
2519,1,50,7,11,2,4,2,M,46.25518758,U,54,39700,53513.45736,TRUE,FALSE,TRUE
2596,1,140,6,7,2,2,2,F,46.25518758,U,49,104900,53513.45736,TRUE,FALSE,TRUE
2615,0,,6,12,2,4,2,F,46.25518758,U,54,21100,37125,TRUE,FALSE,FALSE
2640,0,,6,8,2,3,4,M,46.25518758,H,50,36700,42935,TRUE,FALSE,FALSE
2691,1,80,7,10,2,3,3,M,46.25518758,H,50,54300,41317,TRUE,FALSE,FALSE
2796,1,125,5,7,2,2,4,F,46.25518758,U,48,36700,53513.45736,TRUE,FALSE,TRUE
2798,0,,3,5,1,1,1,F,46.25518758,U,48,43500,50147,TRUE,FALSE,FALSE
2853,1,50,5,10,2,4,2,F,46.25518758,U,49,46700,53513.45736,TRUE,FALSE,TRUE
2867,1,65,7,8,2,3,3,F,46.25518758,H,50,39300,44174,TRUE,FALSE,FALSE
2935,1,125,7,8,1,1,2,U,46.25518758,U,51,57200,47164,TRUE,FALSE,FALSE
2950,1,10,8,13,1,1,1,F,46.25518758,U,61,29700,44097,TRUE,FALSE,FALSE
2964,0,,9,14,2,4,2,M,46.25518758,H,50,44300,45895,TRUE,FALSE,FALSE
3018,1,125,7,10,2,2,3,F,46.25518758,U,50,34300,41875,TRUE,FALSE,FALSE
3608,1,135,8,13,2,4,2,M,46.25518758,H,51,57600,54609,TRUE,FALSE,FALSE
3631,1,65,9,11,2,3,4,M,46.25518758,H,49,58800,54118,TRUE,FALSE,FALSE
3638,1,75,7,10,2,3,3,M,46.25518758,H,51,55000,60140,TRUE,FALSE,FALSE
3718,0,,5,10,1,4,3,M,46.25518758,H,49,55000,60140,TRUE,FALSE,FALSE
3868,0,,3,8,1,3,2,F,46.25518758,H,50,55000,53513.45736,TRUE,FALSE,TRUE
3931,1,50,3,5,1,1,2,M,46.25518758,H,51,40400,50278,TRUE,FALSE,FALSE
3953,1,100,3,8,1,1,1,M,46.25518758,H,50,63700,60262,TRUE,FALSE,FALSE
3964,0,,9,14,1,4,3,F,46.25518758,H,51,128200,60262,TRUE,FALSE,FALSE
3965,0,,6,12,2,2,3,F,46.25518758,H,61,72100,60697,TRUE,FALSE,FALSE
4119,0,,3,8,1,3,3,M,46.25518758,U,51,44600,48125,TRUE,FALSE,FALSE
4208,0,,5,9,1,1,3,M,46.25518758,H,50,38600,48125,TRUE,FALSE,FALSE
4240,0,,3,5,1,2,2,F,46.25518758,H,50,47800,54327,TRUE,FALSE,FALSE
4321,0,,8,13,1,3,1,F,46.25518758,H,49,27500,39375,TRUE,FALSE,FALSE
4544,1,100,15,20,2,4,2,F,46.25518758,U,64,68800,42403,TRUE,FALSE,FALSE
4767,0,,7,11,1,3,2,M,46.25518758,H,57,46600,47981,TRUE,FALSE,FALSE
4847,1,50,4,8,1,3,1,M,46.25518758,H,51,74000,67061,TRUE,FALSE,FALSE
4891,1,100,4,8,1,3,3,M,46.25518758,U,50,33700,46319,TRUE,FALSE,FALSE
4907,1,110,4,9,1,3,4,F,46.25518758,H,48,54700,43873,TRUE,FALSE,FALSE
5023,0,,4,9,1,3,1,M,46.25518758,U,48,34400,53513.45736,TRUE,FALSE,TRUE
5123,1,30,3,6,1,3,1,M,46.25518758,U,59,43400,46827,TRUE,FALSE,FALSE
5144,1,75,12,15,2,4,3,F,46.25518758,H,49,40600,30885,TRUE,FALSE,FALSE
5331,1,70,8,13,2,4,3,M,46.25518758,H,50,32400,45561,TRUE,FALSE,FALSE
5477,0,,6,9,1,2,1,F,46.25518758,H,48,34200,45709,TRUE,FALSE,FALSE
5642,1,240,8,13,1,3,2,F,46.25518758,H,53,51600,45709,TRUE,FALSE,FALSE
5733,1,50,5,9,2,3,2,F,46.25518758,U,49,46500,53513.45736,TRUE,FALSE,TRUE
5835,1,150,8,13,4,5,3,M,46.25518758,H,52,143800,77155,TRUE,FALSE,FALSE
5968,1,60,13,18,4,6,1,F,46.25518758,U,50,66000,59063,TRUE,FALSE,FALSE
6034,0,,4,8,1,3,3,F,46.25518758,U,49,51300,55293,TRUE,FALSE,FALSE
6050,1,160,12,17,2,4,3,M,46.25518758,U,51,111600,68866,TRUE,FALSE,FALSE
6064,0,,7,10,1,2,4,F,46.25518758,H,52,94000,67330,TRUE,FALSE,FALSE
6351,1,50,3,8,1,3,2,F,46.25518758,U,48,72100,60489,TRUE,FALSE,FALSE
6457,1,75,5,10,1,3,1,F,46.25518758,U,56,88600,53513.45736,TRUE,FALSE,TRUE
6615,1,55,4,9,2,4,3,F,46.25518758,H,50,94300,76209,TRUE,FALSE,FALSE
6649,1,250,11,15,2,4,3,F,46.25518758,H,59,73500,57672,TRUE,FALSE,FALSE
6755,0,,3,8,1,1,4,M,46.25518758,U,50,87000,60506,TRUE,FALSE,FALSE
6777,0,,8,12,1,3,3,F,46.25518758,H,51,85000,69006,TRUE,FALSE,FALSE
6981,1,50,7,12,2,4,1,M,46.25518758,U,54,80600,53513.45736,TRUE,FALSE,TRUE
7212,0,,3,7,1,2,2,F,46.25518758,U,50,72100,60489,TRUE,FALSE,FALSE
7238,1,60,4,8,1,1,1,U,46.25518758,U,57,78900,53513.45736,TRUE,FALSE,TRUE
7265,1,50,4,9,1,3,3,M,46.25518758,H,52,113800,76843,TRUE,FALSE,FALSE
7346,1,75,6,9,2,1,3,M,46.25518758,U,51,67300,62557,TRUE,FALSE,FALSE
7518,1,25,3,7,1,3,1,M,46.25518758,H,50,80600,62557,TRUE,FALSE,FALSE
7649,1,65,12,16,3,5,3,M,46.25518758,H,50,71300,61196,TRUE,FALSE,FALSE
7676,1,175,7,12,1,1,4,F,46.25518758,U,49,72500,62556,TRUE,FALSE,FALSE
7722,0,,6,12,1,3,3,M,46.25518758,H,48,47600,47756,TRUE,FALSE,FALSE
7809,0,,7,13,1,3,3,M,46.25518758,H,53,47600,47756,TRUE,FALSE,FALSE
7811,0,,6,11,1,3,2,F,46.25518758,U,49,59000,53513.45736,TRUE,FALSE,TRUE
7846,1,50,4,8,1,3,2,F,46.25518758,H,50,61400,55750,TRUE,FALSE,FALSE
7852,1,50,9,13,2,3,2,M,46.25518758,H,50,100300,63521,TRUE,FALSE,FALSE
7985,0,,3,6,1,2,2,F,46.25518758,U,49,85600,53513.45736,TRUE,FALSE,TRUE
7995,0,,7,13,1,3,4,M,46.25518758,U,54,68200,53513.45736,TRUE,FALSE,TRUE
8207,0,,3,7,1,1,3,F,46.25518758,H,50,126000,62012,TRUE,FALSE,FALSE
8240,1,50,10,14,2,4,3,M,46.25518758,H,50,78700,62012,TRUE,FALSE,FALSE
8258,0,,7,7,1,1,4,F,46.25518758,U,50,119500,53513.45736,TRUE,FALSE,TRUE
8358,0,,2,2,0,0,4,M,46.25518758,H,52,130400,87850,TRUE,FALSE,FALSE
8443,0,,7,10,1,3,2,F,46.25518758,H,50,49900,51901,TRUE,FALSE,FALSE
8460,1,25,9,14,3,4,1,F,46.25518758,U,51,102600,70372,TRUE,FALSE,FALSE
8518,0,,4,9,1,3,2,F,46.25518758,U,54,77600,59647,TRUE,FALSE,FALSE
8696,1,55,7,12,1,3,4,M,46.25518758,H,52,104000,67825,TRUE,FALSE,FALSE
8730,0,,7,12,2,5,2,M,46.25518758,H,52,75100,59034,TRUE,FALSE,FALSE
8736,0,,4,8,1,2,1,M,46.25518758,H,50,66500,54841,TRUE,FALSE,FALSE
8855,0,,8,13,2,3,2,M,46.25518758,U,50,169300,53513.45736,TRUE,FALSE,TRUE
8992,0,,10,14,1,3,3,M,46.25518758,H,51,167200,106681,TRUE,FALSE,FALSE
9091,0,,9,14,2,4,4,M,46.25518758,U,50,104400,53513.45736,TRUE,FALSE,TRUE
9202,1,50,2,6,0,1,2,U,46.25518758,U,49,116300,53513.45736,TRUE,FALSE,TRUE
9236,0,,8,13,1,3,1,F,46.25518758,H,52,98700,75203,TRUE,FALSE,FALSE
9605,0,,7,12,2,4,2,M,46.25518758,H,50,92300,75203,TRUE,FALSE,FALSE
9714,0,,2,5,1,2,2,M,46.25518758,H,54,111700,62804,TRUE,FALSE,FALSE
9866,0,,7,13,1,3,2,F,46.25518758,H,56,111700,62804,TRUE,FALSE,FALSE
9910,0,,7,7,1,1,4,F,46.25518758,U,50,69100,62804,TRUE,FALSE,FALSE
10028,1,100,7,7,1,1,3,F,46.25518758,U,51,120300,53513.45736,TRUE,FALSE,TRUE
10064,1,90,3,3,1,1,4,M,46.25518758,H,53,62700,50457,TRUE,FALSE,FALSE
10104,0,,9,14,1,3,3,M,46.25518758,H,52,83800,53672,TRUE,FALSE,FALSE
10196,1,50,8,12,1,3,3,M,46.25518758,H,52,47700,53672,TRUE,FALSE,FALSE
10398,0,,6,11,1,3,3,F,46.25518758,H,54,61500,53672,TRUE,FALSE,FALSE
10399,1,50,8,10,1,2,3,F,46.25518758,H,62,85700,69635,TRUE,FALSE,FALSE
10490,1,75,7,8,1,1,2,F,46.25518758,U,57,80400,53513.45736,TRUE,FALSE,TRUE
10502,1,75,10,15,2,4,4,F,46.25518758,U,50,85600,65701,TRUE,FALSE,FALSE
10527,0,,8,13,1,4,3,F,46.25518758,H,50,72000,70265,TRUE,FALSE,FALSE
10554,1,100,4,8,1,1,4,F,46.25518758,H,51,116700,66509,TRUE,FALSE,FALSE
10631,1,75,10,14,2,4,3,M,46.25518758,H,59,70800,60963,TRUE,FALSE,FALSE
10709,1,115,4,9,1,1,4,M,46.25518758,H,50,112179.2028,70000,TRUE,TRUE,FALSE
10784,1,50,4,7,1,3,1,M,46.25518758,H,50,67000,54270,TRUE,FALSE,FALSE
10812,0,,8,13,1,4,3,F,46.25518758,H,49,75600,54270,TRUE,FALSE,FALSE
10851,1,175,12,18,3,5,3,F,46.25518758,H,49,27300,26291,TRUE,FALSE,FALSE
10893,1,100,7,10,1,2,4,M,46.25518758,H,50,27700,21867,TRUE,FALSE,FALSE
11094,0,,10,15,2,4,1,F,46.25518758,U,51,35400,21867,TRUE,FALSE,FALSE
11102,0,,4,9,1,3,3,M,46.25518758,H,55,56500,48327,TRUE,FALSE,FALSE
11348,1,25,9,14,2,4,3,F,46.25518758,H,50,50800,48327,TRUE,FALSE,FALSE
11378,0,,3,5,1,2,1,F,46.25518758,H,50,41300,38297,TRUE,FALSE,FALSE
11459,1,35,4,8,1,3,1,F,46.25518758,U,56,197100,70794,TRUE,FALSE,FALSE
11500,0,,5,10,1,1,4,F,46.25518758,U,48,88500,53513.45736,TRUE,FALSE,TRUE
11611,1,50,12,16,2,4,2,F,46.25518758,H,50,49000,48725,TRUE,FALSE,FALSE
11641,1,80,5,10,1,3,1,F,46.25518758,H,51,54400,36928,TRUE,FALSE,FALSE
11654,1,25,3,8,1,2,1,F,46.25518758,H,50,83600,43483,TRUE,FALSE,FALSE
11737,0,,9,15,2,4,2,F,46.25518758,H,51,87900,91943,TRUE,FALSE,FALSE
11991,1,125,7,12,1,3,1,F,46.25518758,H,49,45600,35441,TRUE,FALSE,FALSE
12312,1,475,8,11,1,3,4,M,46.25518758,H,50,49000,35441,TRUE,FALSE,FALSE
12313,0,,6,9,1,2,4,F,46.25518758,U,50,69300,51045,TRUE,FALSE,FALSE
12330,1,500,7,12,1,1,3,F,46.25518758,H,53,63600,51045,TRUE,FALSE,FALSE
12370,1,100,7,6,1,1,4,M,46.25518758,U,50,95200,51954,TRUE,FALSE,FALSE
12454,1,75,7,12,1,3,2,F,46.25518758,U,50,68500,50568,TRUE,FALSE,FALSE
12597,1,505,8,12,1,3,3,F,46.25518758,U,50,66800,50568,TRUE,FALSE,FALSE
12626,1,45,6,8,1,2,2,F,46.25518758,H,50,98200,54824,TRUE,FALSE,FALSE
12872,0,,5,10,1,3,1,M,46.25518758,U,50,65900,53513.45736,TRUE,FALSE,TRUE
12900,1,25,11,15,2,3,2,U,46.25518758,U,50,66700,52615,TRUE,FALSE,FALSE
12952,0,,4,9,1,2,1,F,46.25518758,U,51,93400,53513.45736,TRUE,FALSE,TRUE
13014,0,,7,11,1,3,4,F,46.25518758,H,52,104300,77155,TRUE,FALSE,FALSE
13249,0,,6,11,1,3,1,F,46.25518758,U,70,92900,50707,TRUE,FALSE,FALSE
13277,0,,7,12,1,3,3,M,46.25518758,H,55,67300,50707,TRUE,FALSE,FALSE
13292,1,50,7,12,1,3,1,F,46.25518758,H,64,53700,59766,TRUE,FALSE,FALSE
13424,0,,7,12,1,3,2,M,46.25518758,H,51,62600,59766,TRUE,FALSE,FALSE
13483,1,85,12,17,3,5,1,M,46.25518758,U,50,137500,44702,TRUE,FALSE,FALSE
13484,1,55,5,6,1,1,4,F,46.25518758,H,50,57000,36313,TRUE,FALSE,FALSE
13566,1,65,9,13,2,3,3,F,46.25518758,H,50,54700,52690,TRUE,FALSE,FALSE
13574,0,,9,13,1,3,2,F,46.25518758,H,51,78700,60863,TRUE,FALSE,FALSE
13607,0,,6,7,1,1,4,F,46.25518758,U,50,80200,53513.45736,TRUE,FALSE,TRUE
13694,1,50,15,19,3,5,3,F,46.25518758,U,50,76000,60863,TRUE,FALSE,FALSE
13743,0,,5,6,0,1,4,F,46.25518758,U,49,37700,46341,TRUE,FALSE,FALSE
13796,1,100,7,11,2,3,3,M,46.25518758,H,50,33600,46341,TRUE,FALSE,FALSE
13806,1,35,8,12,2,4,1,F,46.25518758,U,49,75100,64238,TRUE,FALSE,FALSE
13949,0,,9,14,1,3,2,F,46.25518758,H,60,77300,65781,TRUE,FALSE,FALSE
13969,0,,8,13,1,3,2,M,46.25518758,U,50,57500,55075,TRUE,FALSE,FALSE
14191,1,25,11,17,2,4,1,U,46.25518758,U,50,60800,53513.45736,TRUE,FALSE,TRUE
14486,0,,7,11,1,3,3,M,46.25518758,H,49,57100,49277,TRUE,FALSE,FALSE
14615,0,,6,12,1,3,4,M,46.25518758,H,50,49200,49277,TRUE,FALSE,FALSE
14638,1,300,4,8,1,1,3,U,46.25518758,U,49,56900,53513.45736,TRUE,FALSE,TRUE
14754,0,,2,7,1,1,2,M,46.25518758,U,57,48700,55086,TRUE,FALSE,FALSE
14831,1,50,5,9,1,3,2,F,46.25518758,H,50,71800,67760,TRUE,FALSE,FALSE
14974,0,,2,4,1,2,2,M,46.25518758,H,51,66800,61461,TRUE,FALSE,FALSE
14981,1,125,2,4,1,0,2,M,46.25518758,H,60,70800,62681,TRUE,FALSE,FALSE
14982,1,75,2,4,1,1,1,F,46.25518758,U,51,81600,60373,TRUE,FALSE,FALSE
15015,0,,2,4,0,1,2,F,46.25518758,U,49,43900,53513.45736,TRUE,FALSE,TRUE
15017,1,90,2,3,1,1,2,F,46.25518758,H,51,67700,53851,TRUE,FALSE,FALSE
15052,0,,3,7,1,2,2,M,46.25518758,H,50,67700,53851,TRUE,FALSE,FALSE
15086,1,50,4,9,1,3,4,F,46.25518758,H,50,93700,70239,TRUE,FALSE,FALSE
15219,1,125,3,4,1,1,2,M,46.25518758,U,51,93700,70239,TRUE,FALSE,FALSE
15566,1,50,3,8,1,1,2,F,46.25518758,U,50,100000,66746,TRUE,FALSE,FALSE
15648,1,100,4,9,1,3,2,F,46.25518758,H,51,84200,70044,TRUE,FALSE,FALSE
15697,1,100,4,8,1,1,4,M,46.25518758,U,51,208300,53513.45736,TRUE,FALSE,TRUE
15772,1,50,3,8,1,3,1,F,46.25518758,H,55,82400,70044,TRUE,FALSE,FALSE
15996,0,,3,7,1,2,2,F,46.25518758,U,51,124400,53513.45736,TRUE,FALSE,TRUE
16014,1,50,3,8,1,3,3,F,46.25518758,U,50,55600,53513.45736,TRUE,FALSE,TRUE
16136,0,,3,8,1,3,1,F,46.25518758,U,50,73100,60373,TRUE,FALSE,FALSE
16230,0,,3,7,1,3,2,M,46.25518758,U,63,123200,88407,TRUE,FALSE,FALSE
16247,1,50,4,8,1,3,2,M,46.25518758,U,54,86000,66746,TRUE,FALSE,FALSE
16662,0,,3,8,1,3,3,M,46.25518758,H,53,42100,41639,TRUE,FALSE,FALSE
16723,0,,2,6,1,2,4,M,46.25518758,H,50,32900,36667,TRUE,FALSE,FALSE
16733,0,,4,9,1,3,1,M,46.25518758,U,50,47600,45816,TRUE,FALSE,FALSE
16785,0,,3,5,1,2,2,M,46.25518758,H,50,54400,49587,TRUE,FALSE,FALSE
16973,1,40,3,8,1,3,1,M,46.25518758,U,50,51500,39511,TRUE,FALSE,FALSE
17089,1,25,3,8,1,3,1,M,46.25518758,U,53,40600,47857,TRUE,FALSE,FALSE
17102,1,35,3,9,1,3,1,M,46.25518758,U,54,41900,41596,TRUE,FALSE,FALSE
17118,0,,2,3,0,0,4,M,46.25518758,H,49,48200,39417,TRUE,FALSE,FALSE
17145,1,100,3,4,1,1,2,F,46.25518758,U,59,61700,46202,TRUE,FALSE,FALSE
17255,1,100,4,8,1,2,4,F,46.25518758,H,54,74700,55224,TRUE,FALSE,FALSE
17452,1,160,7,12,2,4,2,M,46.25518758,H,57,87500,68333,TRUE,FALSE,FALSE
17517,0,,3,7,1,2,3,M,46.25518758,H,51,72600,55681,TRUE,FALSE,FALSE
17636,0,,3,8,1,3,1,F,46.25518758,U,51,76500,65118,TRUE,FALSE,FALSE
17820,0,,3,9,1,3,2,M,46.25518758,H,51,51900,57536,TRUE,FALSE,FALSE
17961,0,,3,8,1,1,2,M,46.25518758,U,50,45200,46898,TRUE,FALSE,FALSE
17988,0,,3,8,1,3,2,M,46.25518758,H,51,41600,46530,TRUE,FALSE,FALSE
18038,1,80,3,8,1,3,4,M,46.25518758,U,51,47100,42207,TRUE,FALSE,FALSE
18055,0,,3,8,1,3,2,F,46.25518758,U,51,64100,55500,TRUE,FALSE,FALSE
18126,0,,3,8,1,3,3,M,46.25518758,U,49,47000,42551,TRUE,FALSE,FALSE
18182,0,,3,7,1,2,2,M,46.25518758,H,48,42800,41579,TRUE,FALSE,FALSE
18196,1,60,3,9,1,3,2,M,46.25518758,U,51,37600,49205,TRUE,FALSE,FALSE
18207,0,,3,6,1,2,4,M,46.25518758,H,51,64000,49923,TRUE,FALSE,FALSE
18257,1,25,4,8,1,3,1,M,46.25518758,H,54,48300,49923,TRUE,FALSE,FALSE
18283,0,,2,7,1,3,2,M,46.25518758,H,50,41700,49923,TRUE,FALSE,FALSE
18359,1,50,4,9,1,1,1,F,46.25518758,H,50,83600,63523,TRUE,FALSE,FALSE
18425,1,35,3,6,1,2,1,M,46.25518758,H,60,61400,47081,TRUE,FALSE,FALSE
18454,0,,4,8,1,3,2,F,46.25518758,U,49,68900,47081,TRUE,FALSE,FALSE
18508,1,30,4,8,1,3,1,F,46.25518758,U,49,33100,50244,TRUE,FALSE,FALSE
18559,0,,4,8,1,2,1,M,46.25518758,H,51,67100,45481,TRUE,FALSE,FALSE
18757,0,,3,8,1,3,2,F,46.25518758,H,51,90200,62681,TRUE,FALSE,FALSE
18787,0,,3,8,1,3,4,M,46.25518758,H,50,49100,43451,TRUE,FALSE,FALSE
19094,1,200,4,8,1,1,3,M,46.25518758,U,53,62300,53513.45736,TRUE,FALSE,TRUE
19208,1,90,4,8,1,3,3,F,46.25518758,U,48,55000,53513.45736,TRUE,FALSE,TRUE
19241,0,,3,8,1,1,1,M,46.25518758,H,56,57300,51591,TRUE,FALSE,FALSE
19363,0,,3,8,1,3,4,F,46.25518758,H,51,67300,62442,TRUE,FALSE,FALSE
19402,0,,3,7,1,3,2,M,46.25518758,H,51,61300,52842,TRUE,FALSE,FALSE
19499,1,100,4,8,1,2,2,F,46.25518758,H,50,46600,51715,TRUE,FALSE,FALSE
19739,0,,4,9,1,1,1,M,46.25518758,U,49,38800,53513.45736,TRUE,FALSE,TRUE
19751,0,,4,7,1,2,2,M,46.25518758,U,50,36000,43618,TRUE,FALSE,FALSE
19843,0,,3,8,1,3,3,M,46.25518758,H,54,40300,45714,TRUE,FALSE,FALSE
19891,0,,4,9,1,3,4,M,46.25518758,U,49,57800,53513.45736,TRUE,FALSE,TRUE
19947,0,,3,8,1,3,3,F,46.25518758,U,48,61900,53513.45736,TRUE,FALSE,TRUE
19961,0,,4,8,1,1,3,F,46.25518758,U,57,57500,48418,TRUE,FALSE,FALSE
19987,0,,4,8,1,3,2,F,46.25518758,H,50,49100,48418,TRUE,FALSE,FALSE
19992,0,,3,8,1,1,2,F,46.25518758,H,50,38300,41324,TRUE,FALSE,FALSE
20012,1,25,4,9,1,3,1,F,46.25518758,U,51,47100,48104,TRUE,FALSE,FALSE
20083,0,,4,7,1,3,1,M,46.25518758,U,51,59200,54597,TRUE,FALSE,FALSE
20167,1,125,4,8,1,3,2,F,46.25518758,H,51,67700,57721,TRUE,FALSE,FALSE
20188,0,,3,7,1,3,1,M,46.25518758,U,49,38100,44306,TRUE,FALSE,FALSE
20302,1,5,4,8,1,3,1,M,46.25518758,H,49,49500,49102,TRUE,FALSE,FALSE
20334,0,,4,7,1,2,3,F,46.25518758,U,49,52200,52109,TRUE,FALSE,FALSE
20595,0,,3,8,1,1,4,F,46.25518758,H,50,45800,50558,TRUE,FALSE,FALSE
20645,1,50,3,7,1,1,3,F,46.25518758,H,49,43800,45654,TRUE,FALSE,FALSE
20714,0,,3,7,1,2,3,F,46.25518758,U,56,26400,34167,TRUE,FALSE,FALSE
20773,1,25,3,8,1,3,1,M,46.25518758,H,50,49800,53117,TRUE,FALSE,FALSE
20779,0,,4,8,1,2,4,F,46.25518758,H,53,41200,53117,TRUE,FALSE,FALSE
20780,0,,3,9,1,3,1,M,46.25518758,U,49,65800,53513.45736,TRUE,FALSE,TRUE
20846,0,,3,8,1,3,3,F,46.25518758,U,67,65100,33583,TRUE,FALSE,FALSE
20853,1,50,3,8,1,3,1,M,46.25518758,H,49,42200,44220,TRUE,FALSE,FALSE
20889,0,,3,7,1,2,2,F,46.25518758,U,50,45800,37057,TRUE,FALSE,FALSE
20997,0,,4,8,1,3,1,M,46.25518758,U,50,28500,53513.45736,TRUE,FALSE,TRUE
21003,1,50,4,9,1,3,3,M,46.25518758,U,49,34200,29038,TRUE,FALSE,FALSE
21097,1,125,3,7,1,2,4,F,46.25518758,U,49,56700,53513.45736,TRUE,FALSE,TRUE
21133,1,65,4,8,1,3,1,F,46.25518758,H,49,80700,46250,TRUE,FALSE,FALSE
21135,1,25,4,8,1,3,2,M,46.25518758,U,50,80700,53513.45736,TRUE,FALSE,TRUE
21144,1,30,4,9,1,3,1,F,46.25518758,H,49,43900,43707,TRUE,FALSE,FALSE
21335,1,50,2,5,1,1,1,M,46.25518758,U,51,62300,46625,TRUE,FALSE,FALSE
21341,0,,3,8,1,3,1,M,46.25518758,U,50,57100,42146,TRUE,FALSE,FALSE
21353,0,,3,4,1,1,2,M,46.25518758,U,73,69600,49690,TRUE,FALSE,FALSE
21389,0,,4,7,1,1,3,F,46.25518758,U,50,36300,49690,TRUE,FALSE,FALSE
21390,0,,3,8,1,3,3,F,46.25518758,H,50,57100,49690,TRUE,FALSE,FALSE
21468,0,,3,7,1,3,1,M,46.25518758,H,51,65300,39364,TRUE,FALSE,FALSE
21577,0,,3,8,1,3,3,M,46.25518758,H,59,61200,50865,TRUE,FALSE,FALSE
21599,1,35,4,8,1,3,1,U,46.25518758,U,50,49300,53513.45736,TRUE,FALSE,TRUE
21710,1,50,3,8,1,1,2,M,46.25518758,H,50,41900,42786,TRUE,FALSE,FALSE
21769,1,45,3,7,1,2,2,F,46.25518758,H,50,93500,51491,TRUE,FALSE,FALSE
21771,0,,2,7,1,3,3,M,46.25518758,H,49,44600,56708,TRUE,FALSE,FALSE
21794,0,,3,8,1,3,3,F,46.25518758,U,50,49100,50366,TRUE,FALSE,FALSE
21855,1,100,2,5,1,2,2,F,46.25518758,U,51,32200,43363,TRUE,FALSE,FALSE
21966,1,30,3,8,1,3,1,F,46.25518758,H,54,45800,48311,TRUE,FALSE,FALSE
22087,0,,3,8,1,1,4,F,46.25518758,H,49,34500,48311,TRUE,FALSE,FALSE
22132,0,,3,8,1,3,2,U,46.25518758,H,50,53300,48311,TRUE,FALSE,FALSE
22149,1,100,3,7,1,3,2,M,46.25518758,H,49,41400,51031,TRUE,FALSE,FALSE
22176,1,60,4,8,1,3,2,F,46.25518758,U,51,49800,47358,TRUE,FALSE,FALSE
22337,1,50,4,8,1,3,2,M,46.25518758,U,49,40500,41683,TRUE,FALSE,FALSE
22438,1,50,4,8,1,3,2,F,46.25518758,U,50,31000,44032,TRUE,FALSE,FALSE
22492,0,,3,8,1,3,4,M,46.25518758,U,50,33500,44032,TRUE,FALSE,FALSE
22655,0,,3,8,1,3,2,M,46.25518758,U,58,50000,53513.45736,TRUE,FALSE,TRUE
22664,1,85,3,8,1,3,4,F,46.25518758,H,60,50400,43363,TRUE,FALSE,FALSE
22782,1,50,3,6,1,2,3,M,46.25518758,U,51,40300,50382,TRUE,FALSE,FALSE
22813,0,,3,5,1,1,2,F,46.25518758,U,55,49200,41625,TRUE,FALSE,FALSE
22900,1,50,4,7,1,3,2,F,46.25518758,H,50,42900,40714,TRUE,FALSE,FALSE
22984,1,5,4,9,2,4,1,F,46.25518758,U,49,42800,41500,TRUE,FALSE,FALSE
23184,1,50,3,7,1,1,4,F,46.25518758,H,53,42900,45208,TRUE,FALSE,FALSE
